EVENT,FIGHTER A VS FIGHTER B,OUTCOME (FIGHTER A/FIGHTER B),WEIGHTCLASS,METHOD,ROUND,TIME,TIME FORMAT,REFEREE,DETAILS,URL,FIGHTER_A,FIGHTER_B,Fighter_a,ELO_Score_a,Average_SoO_Score_a,Ultimate_Score_a,ELO_Score_b,Average_SoO_Score_b,Ultimate_Score_b,Height_A,Weight_A,Reach_A,Height_B,Weight_B,Reach_B,Height_Differential,Reach_Differential,Height_Reach_Ratio_A,Height_Reach_Ratio_B
UFC 114: Rampage vs Evans ,Michael Bisping  vs. Dan Miller ,W/L,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti,Adalaide Byrd 27 - 30.Tony Weeks 27 - 30.Patricia Morse-Jarman 28 - 29.,http://ufcstats.com/fight-details/f89589236dc3cbd7,michael bisping,dan miller,michael bisping,1.000685834,1503.941097,0.792518968,-0.903927861,1476.509671,-0.884800531,0.760517868,83.91,0.673764606,0.77472589,83.91,0.483569106,-0.012552206,0.278182885,-0.055543475,0.407523236
UFC 114: Rampage vs Evans ,Amir Sadollah  vs. Dong Hyun Kim ,L/W,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti,Patricia Morse-Jarman 27 - 30.Sal D'amato 27 - 30.Marcos Rosales 27 - 30.,http://ufcstats.com/fight-details/96f51af6a93b94c6,amir sadollah,dong hyun kim,amir sadollah,-0.705054333,1484.201199,-0.705066605,1.328277935,1503.142367,1.042148249,-0.087130759,77.11,0.673764606,1.060667333,77.11,0.959737514,-1.559142104,-0.332405354,-1.610913349,-0.09116624
UFC 112: Invincible ,Terry Etim  vs. Rafael Dos Anjos ,L/W,Lightweight Bout,Submission ,2,4:30,3 Rnd (5-5-5),Marc Goddard,Armbar From North South ,http://ufcstats.com/fight-details/38ea5a7a5b4932cb,terry etim,rafael dos anjos,terry etim,-1.008586551,1477.755259,-1.00286779,1.573041971,1551.905409,1.750830034,0.760517868,70.31,0.206548738,-0.654981327,77.11,-0.46876771,1.920685167,0.888771124,0.981369775,-0.179030577
UFC 112: Invincible ,Alexander Gustafsson  vs. Phil Davis ,L/W,Light Heavyweight Bout,Submission ,1,4:55,3 Rnd (5-5-5),Dan Miragliotta,Anaconda Choke From Front Headlock ,http://ufcstats.com/fight-details/e1f77d40503e5259,alexander gustafsson,phil davis,alexander gustafsson,0.480247284,1530.093563,0.679027514,1.355089111,1516.098154,1.202391352,1.890716038,92.99,1.608196341,1.060667333,92.99,1.673990126,1.147390218,-0.027111235,-0.003041538,-1.531474033
UFC 111: St-Pierre vs Hardy ,Georges St-Pierre  vs. Dan Hardy ,W/L,UFC Welterweight Title Bout,Decision - Unanimous ,5,5:00,5 Rnd (5-5-5-5-5),Kevin Mulhall,Doug Crosby 43 - 50.Jeff Blatnick 44 - 50.Cardo Urso 45 - 50.,http://ufcstats.com/fight-details/d0e4876ab954d27d,georges st-pierre,dan hardy,georges st-pierre,1.477874469,1480.036098,0.897370167,-1.007371493,1479.631494,-0.926835685,0.195418783,83.91,0.90737254,0.488784446,77.11,0.483569106,-0.39919968,0.583477004,-1.57680436,-0.118871211
UFC 111: St-Pierre vs Hardy ,Jim Miller  vs. Mark Bocek ,W/L,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Yves Lavigne,Carlos Rodriguez 28 - 29.Jon Bilyk 28 - 29.Cardo Urso 28 - 29.,http://ufcstats.com/fight-details/3b8e793ed8151a51,jim miller,mark bocek,jim miller,1.15053259,1518.855775,1.064768015,0.11992452,1500.013105,0.121509655,-0.652229844,70.31,-0.260667129,-0.654981327,70.31,0.72165331,-0.012552206,-1.248287713,-0.661626571,-2.701713302
UFC Live: Vera vs Jones ,Brandon Vera  vs. Jon Jones ,L/W,Light Heavyweight Bout,KO/TKO ,1,3:19,3 Rnd (5-5-5),Herb Dean,Elbow to Head From Guard ,http://ufcstats.com/fight-details/43f0495855470427,brandon vera,jon jones,brandon vera,-0.914655066,1479.955554,-0.908516082,4.350643216,1546.040102,3.72538811,1.325616953,104.33,1.374588407,1.63255022,112.49,2.864411145,-0.39919968,-1.858875952,-0.514178181,-2.775909852
UFC Live: Vera vs Jones ,Duane Ludwig  vs. Darren Elkins ,L/W,Lightweight Bout,KO/TKO ,1,0:44,3 Rnd (5-5-5),Tim Mills,toAnkle Injury,http://ufcstats.com/fight-details/f63a647b74359194,duane ludwig,darren elkins,duane ludwig,-0.973263938,1471.917724,-1.038528353,1.770557579,1526.221418,1.617097466,-0.087130759,77.11,-0.494275063,-0.083098441,65.77,-0.230683506,-0.012552206,-0.332405354,0.981369775,0.385281218
UFC 110: Nogueira vs Velasquez ,Wanderlei Silva  vs. Michael Bisping ,W/L,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Josh Rosenthal,Sal D'amato 28 - 29.Barry Foley 28 - 29.Tony Weeks 28 - 29.,http://ufcstats.com/fight-details/241a722f3b042c59,wanderlei silva,michael bisping,wanderlei silva,-0.540506272,1510.336201,-0.3019613,1.193539227,1503.941097,0.951943511,0.195418783,92.99,0.440156672,0.77472589,83.91,0.72165331,-0.785847155,-0.332405354,-0.595018611,-0.104834026
UFC 109: Relentless ,Phil Davis  vs. Brian Stann ,W/L,Light Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti,Lester Griffin 27 - 30.Glenn Trowbridge 26 - 30.Patricia Morse-Jarman 26 - 30.,http://ufcstats.com/fight-details/adddc6e46da5ca19,phil davis,brian stann,phil davis,1.155266339,1516.098154,1.038904706,0.005438624,1458.102571,-0.417225303,1.04306741,92.99,1.608196341,0.77472589,92.99,0.483569106,0.374095269,1.499359363,-1.479658507,0.407523236
UFC Fight Night: Maynard vs Diaz ,Rafael Dos Anjos  vs. Kyle Bradley ,W/L,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Rick McCoy,Doug Crosby 27 - 30.Cardo Urso 27 - 30.Clark Walters 27 - 30.,http://ufcstats.com/fight-details/c4fa93a4f37a6ca7,rafael dos anjos,kyle bradley,rafael dos anjos,1.363816555,1551.905409,1.578448069,,,,-0.652229844,77.11,-0.494275063,-0.369039884,70.31,-0.230683506,-0.39919968,-0.332405354,-0.129608707,-0.163355249
UFC 108: Evans vs Silva ,Jim Miller  vs. Duane Ludwig ,W/L,Lightweight Bout,Submission ,1,2:31,3 Rnd (5-5-5),Mario Yamasaki,Armbar From Mount ,http://ufcstats.com/fight-details/9d2c9d2249d4fe50,jim miller,duane ludwig,jim miller,1.15053259,1518.855775,1.064768015,-0.869407564,1471.917724,-0.909291842,-0.652229844,70.31,-0.260667129,-0.083098441,77.11,-0.46876771,-0.785847155,0.278182885,-0.661626571,0.933917684
The Ultimate Fighter: Heavyweights Finale ,Matt Hamill  vs. Jon Jones ,W/L,Light Heavyweight Bout,DQ ,1,4:14,3 Rnd (5-5-5),Steve Mazzagatti,Illegal Elbows by Jones,http://ufcstats.com/fight-details/3f0826158f87f41d,matt hamill,jon jones,matt hamill,-0.428301751,1524.88864,-0.061977679,4.350643216,1546.040102,3.72538811,0.760517868,92.99,0.90737254,1.63255022,112.49,2.864411145,-1.172494629,-2.469464191,-0.553534706,-2.775909852
UFC 105: Couture vs Vera ,Michael Bisping  vs. Denis Kang ,W/L,Middleweight Bout,KO/TKO ,2,4:24,3 Rnd (5-5-5),Dan Miragliotta,Punches to Head On Ground ,http://ufcstats.com/fight-details/b12d96ba9426b8d4,michael bisping,denis kang,michael bisping,1.000685834,1503.941097,0.792518968,,,,0.760517868,83.91,0.673764606,0.202843003,83.91,1.197821718,0.760742743,-0.637699474,-0.055543475,-2.101395755
UFC 103: Franklin vs Belfort ,Jim Miller  vs. Steve Lopez ,W/L,Lightweight Bout,KO/TKO ,2,0:48,3 Rnd (5-5-5),Don Turnage,toShoulder Injury,http://ufcstats.com/fight-details/42a7d576dc207e63,jim miller,steve lopez,jim miller,1.15053259,1518.855775,1.064768015,-0.684828437,1484.058437,-0.642122555,-0.652229844,70.31,-0.260667129,0.202843003,70.31,,-1.172494629,,-0.661626571,
UFC 103: Franklin vs Belfort ,Rafael Dos Anjos  vs. Rob Emerson ,W/L,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Kerry Hatley,Steve Armstrong 27 - 30.Cecil Peoples 27 - 30.Doug Crosby 27 - 30.,http://ufcstats.com/fight-details/329a097e0b53daac,rafael dos anjos,rob emerson,rafael dos anjos,1.363816555,1551.905409,1.578448069,-0.63050341,1486.348577,-0.577411171,-0.652229844,77.11,-0.494275063,-0.369039884,70.31,-0.46876771,-0.39919968,-0.027111235,-0.129608707,0.377443554
UFC 100 ,Georges St-Pierre  vs. Thiago Alves ,W/L,UFC Welterweight Title Bout,Decision - Unanimous ,5,5:00,5 Rnd (5-5-5-5-5),Steve Mazzagatti,Doug Crosby 44 - 50.Adalaide Byrd 45 - 50.Marcos Rosales 45 - 50.,http://ufcstats.com/fight-details/b0dfb313364a7c80,georges st-pierre,thiago alves,georges st-pierre,1.477874469,1480.036098,0.897370167,-1.174110191,1478.630051,-1.06005367,0.195418783,83.91,0.90737254,-0.369039884,77.11,-0.46876771,0.760742743,1.804653482,-1.57680436,0.377443554
UFC 100 ,Dan Henderson  vs. Michael Bisping ,W/L,Middleweight Bout,KO/TKO ,2,3:20,3 Rnd (5-5-5),Mario Yamasaki,Punch to Head At Distance ,http://ufcstats.com/fight-details/6d1093a1c31dab94,dan henderson,michael bisping,dan henderson,-1.362268429,1497.14581,-1.062727115,1.193539227,1503.941097,0.951943511,0.195418783,83.91,0.440156672,0.77472589,83.91,0.72165331,-0.785847155,-0.332405354,-0.595018611,-0.104834026
UFC 100 ,Jim Miller  vs. Mac Danzig ,W/L,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti,Doug Crosby 27 - 30.Marcos Rosales 27 - 30.Glenn Trowbridge 27 - 30.,http://ufcstats.com/fight-details/d9c3d7b09d8df3e4,jim miller,mac danzig,jim miller,1.15053259,1518.855775,1.064768015,-1.358180133,1473.136572,-1.254727414,-0.652229844,70.31,-0.260667129,-0.654981327,70.31,-0.46876771,-0.012552206,0.278182885,-0.661626571,-0.179030577
UFC 100 ,Jon Jones  vs. Jake O'Brien ,W/L,Light Heavyweight Bout,Submission ,2,2:43,3 Rnd (5-5-5),Yves Lavigne,Guillotine Choke Standing ,http://ufcstats.com/fight-details/6f6158830b01ea27,jon jones,jake o'brien,jon jones,4.02159007,1546.040102,3.52098009,,,,1.608166495,112.49,2.77623601,1.346608776,92.99,0.959737514,0.374095269,2.415241721,-2.721891831,0.421375722
UFC 100 ,Dong Hyun Kim  vs. TJ Grant ,W/L,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,Doug Crosby 26 - 30.Tony Weeks 26 - 30.Cecil Peoples 26 - 30.,http://ufcstats.com/fight-details/b6234bf015c80fc5,dong hyun kim,tj grant,dong hyun kim,1.129611816,1503.142367,0.881260644,0.673043039,1508.698588,0.621623193,1.04306741,77.11,0.90737254,-0.083098441,70.31,0.007400698,1.534037692,1.194065243,-0.041899879,-0.148115347
UFC Fight Night: Condit vs Kampmann ,Tyson Griffin  vs. Rafael Dos Anjos ,W/L,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,Sal D'amato 27 - 30.Nelson Hamilton 27 - 30.Cecil Peoples 27 - 30.,http://ufcstats.com/fight-details/f1100f1bc6cbb351,tyson griffin,rafael dos anjos,tyson griffin,-1.515618113,1497.325786,-1.176499613,1.573041971,1551.905409,1.750830034,-1.217328929,65.77,-0.961490931,-0.654981327,77.11,-0.46876771,-0.785847155,-0.637699474,-0.162284545,-0.179030577
UFC 96: Jackson vs Jardine ,Gray Maynard  vs. Jim Miller ,W/L,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Nelson Hamilton 27 - 30.Doug Crosby 27 - 30.Kean McGill 27 - 30.,http://ufcstats.com/fight-details/789a8911fcd6de13,gray maynard,jim miller,gray maynard,-1.288338926,1492.376884,-1.057854733,1.350141938,1518.855775,1.228681062,-0.369680302,70.31,-0.494275063,-0.654981327,70.31,-0.230683506,0.374095269,-0.332405354,0.425880534,-0.711991716
UFC 94: St-Pierre vs Penn 2 ,Georges St-Pierre  vs. BJ Penn ,W/L,UFC Welterweight Title Bout,KO/TKO ,4,5:00,5 Rnd (5-5-5-5-5),Herb Dean,toCorner Stoppage,http://ufcstats.com/fight-details/a158e4ff7ea93d43,georges st-pierre,bj penn,georges st-pierre,1.477874469,1480.036098,0.897370167,-2.604355451,1446.424218,-2.458994039,0.195418783,83.91,0.90737254,-0.369039884,70.31,-0.46876771,0.760742743,1.804653482,-1.57680436,0.377443554
UFC 94: St-Pierre vs Penn 2 ,Jon Jones  vs. Stephan Bonnar ,W/L,Light Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti,Adalaide Byrd 27 - 30.Roy Silbert 28 - 29.Cecil Peoples 28 - 29.,http://ufcstats.com/fight-details/afb9d3476c5caafa,jon jones,stephan bonnar,jon jones,4.02159007,1546.040102,3.52098009,0.263289049,1475.007134,-0.04460238,1.608166495,112.49,2.77623601,1.63255022,92.99,1.673990126,-0.012552206,1.499359363,-2.721891831,-0.545317346
UFC 94: St-Pierre vs Penn 2 ,Karo Parisyan  vs. Dong Hyun Kim ,NC/NC,Welterweight Bout,Overturned ,3,5:00,3 Rnd (5-5-5),Josh Rosenthal,Failed Drug Test by ParisyanTony Weeks 28 - 29.Doug Crosby 29 - 28.Marcos Rosales 28 - 29.,http://ufcstats.com/fight-details/aa161809e78bef96,karo parisyan,dong hyun kim,karo parisyan,-0.798024221,1487.018381,-0.74513665,1.328277935,1503.142367,1.042148249,-0.087130759,77.11,-0.027059196,1.060667333,77.11,0.959737514,-1.559142104,-1.248287713,-0.098748193,-0.09116624
UFC Fight Night - Fight for the Troops ,Jim Miller  vs. Matt Wiman ,W/L,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,27 - 30.27 - 30.26 - 30.,http://ufcstats.com/fight-details/d90567f7d4372160,jim miller,matt wiman,jim miller,1.15053259,1518.855775,1.064768015,-0.17299531,1487.346009,-0.230870971,-0.652229844,70.31,-0.260667129,-0.083098441,70.31,-0.944936118,-0.785847155,0.888771124,-0.661626571,2.079599718
UFC 91: Couture vs Lesnar ,Jeremy Stephens  vs. Rafael Dos Anjos ,W/L,Lightweight Bout,KO/TKO ,3,0:39,3 Rnd (5-5-5),Steve Mazzagatti,Punch to Head At Distance ,http://ufcstats.com/fight-details/9e99536eae6d709b,jeremy stephens,rafael dos anjos,jeremy stephens,-0.595273382,1492.010995,-0.538881957,1.573041971,1551.905409,1.750830034,-0.369680302,65.77,-0.260667129,-0.654981327,77.11,-0.46876771,0.374095269,0.278182885,-0.113961123,-0.179030577
UFC 90: Silva vs Cote ,Junior Dos Santos  vs. Fabricio Werdum ,W/L,Heavyweight Bout,KO/TKO ,1,1:21,3 Rnd (5-5-5),Marc Fennell,Punch to Head At Distance ,http://ufcstats.com/fight-details/af4cbb9072814a86,junior dos santos,fabricio werdum,junior dos santos,0.877522789,1529.409481,0.971447276,1.468581589,1531.919737,1.457334554,1.608166495,107.95,1.140980473,1.63255022,104.78,1.197821718,-0.012552206,-0.027111235,0.476379556,0.428032111
UFC 89: Bisping vs Leben ,Michael Bisping  vs. Chris Leben ,W/L,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Richard Bertrand 27 - 30.Chris Lee 27 - 30.Tim Vannatta 28 - 29.,http://ufcstats.com/fight-details/1776c84e3d22d7cc,michael bisping,chris leben,michael bisping,1.000685834,1503.941097,0.792518968,-0.742078139,1477.891661,-0.75104119,0.760517868,83.91,0.673764606,0.202843003,83.91,0.245484902,0.760742743,0.583477004,-0.055543475,-0.133292977
UFC 89: Bisping vs Leben ,Jim Miller  vs. David Baron ,W/L,Lightweight Bout,Submission ,3,3:19,3 Rnd (5-5-5),Marc Goddard,Rear Naked Choke ,http://ufcstats.com/fight-details/9b8c29f50d452025,jim miller,david baron,jim miller,1.15053259,1518.855775,1.064768015,,,,-0.652229844,70.31,-0.260667129,-1.226864214,70.31,,0.760742743,,-0.661626571,
UFC 88: Breakthrough ,Dong Hyun Kim  vs. Matt Brown ,W/L,Welterweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,Doug Crosby 28 - 29.Cecil Peoples 29 - 28.Tony Mullinax 28 - 29.,http://ufcstats.com/fight-details/cafb86764ea92268,dong hyun kim,matt brown,dong hyun kim,1.129611816,1503.142367,0.881260644,-0.308991033,1498.307134,-0.211737047,1.04306741,77.11,0.90737254,0.488784446,77.11,0.72165331,0.760742743,0.278182885,-0.041899879,-0.624209881
UFC 87: Seek And Destroy ,Georges St-Pierre  vs. Jon Fitch ,W/L,UFC Welterweight Title Bout,Decision - Unanimous ,5,5:00,5 Rnd (5-5-5-5-5),Yves Lavigne,Doug Crosby 43 - 50.Nelson Hamilton 44 - 50.Jeff Mullen 44 - 50.,http://ufcstats.com/fight-details/a23b4817f0b773c8,georges st-pierre,jon fitch,georges st-pierre,1.477874469,1480.036098,0.897370167,0.020544806,1483.750002,-0.127868113,0.195418783,83.91,0.90737254,0.488784446,77.11,0.483569106,-0.39919968,0.583477004,-1.57680436,-0.118871211
UFC 87: Seek And Destroy ,Jon Jones  vs. Andre Gusmao ,W/L,Light Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Darryl Guthmiller,Nelson Hamilton 27 - 30.Cecil Peoples 27 - 30.Jeff Mullen 28 - 29.,http://ufcstats.com/fight-details/c5e0e4ee11903076,jon jones,andre gusmao,jon jones,4.02159007,1546.040102,3.52098009,,,,1.608166495,112.49,2.77623601,0.488784446,92.99,,1.534037692,,-2.721891831,
UFC 85: Bedlam ,Michael Bisping  vs. Jason Day ,W/L,Middleweight Bout,KO/TKO ,1,3:42,3 Rnd (5-5-5),Dan Miragliotta,Punches to Head On Ground ,http://ufcstats.com/fight-details/761681c1ab0fdead,michael bisping,jason day,michael bisping,1.000685834,1503.941097,0.792518968,,,,0.760517868,83.91,0.673764606,0.488784446,83.91,0.007400698,0.374095269,0.888771124,-0.055543475,0.933917684
UFC 85: Bedlam ,Fabricio Werdum  vs. Brandon Vera ,W/L,Heavyweight Bout,KO/TKO ,1,4:40,3 Rnd (5-5-5),Dan Miragliotta,Punches to Head From Mount ,http://ufcstats.com/fight-details/0fe3681eb934bdc3,fabricio werdum,brandon vera,fabricio werdum,1.263862669,1531.919737,1.289712895,-0.808156267,1479.955554,-0.777136091,1.608166495,104.78,1.140980473,1.346608776,104.33,1.435905922,0.374095269,-0.332405354,0.476379556,-0.564281898
UFC 84: Ill Will ,Dong Hyun Kim  vs. Jason Tan ,W/L,Welterweight Bout,KO/TKO ,3,0:25,3 Rnd (5-5-5),Steve Mazzagatti,Elbows to Head From Side Control ,http://ufcstats.com/fight-details/1d00497a573d7f4c,dong hyun kim,jason tan,dong hyun kim,1.129611816,1503.142367,0.881260644,,,,1.04306741,77.11,0.90737254,-0.083098441,77.11,,1.534037692,,-0.041899879,
UFC 83: Serra vs St-Pierre 2 ,Georges St-Pierre  vs. Matt Serra ,W/L,UFC Welterweight Title Bout,KO/TKO ,2,4:45,5 Rnd (5-5-5-5-5),Yves Lavigne,Knees to Body On Ground ,http://ufcstats.com/fight-details/67948da92e6c9bdc,georges st-pierre,matt serra,georges st-pierre,1.477874469,1480.036098,0.897370167,-0.684650984,1509.696697,-0.363819525,0.195418783,83.91,0.90737254,-1.226864214,77.11,-0.944936118,1.920685167,2.415241721,-1.57680436,-0.211764349
UFC 83: Serra vs St-Pierre 2 ,Michael Bisping  vs. Charles McCarthy ,W/L,Middleweight Bout,KO/TKO ,1,5:00,3 Rnd (5-5-5),Philippe Chartier,Knees to Head In Clinch ,http://ufcstats.com/fight-details/8153c30fad5b2ad8,michael bisping,charles mccarthy,michael bisping,1.000685834,1503.941097,0.792518968,,,,0.760517868,83.91,0.673764606,-0.083098441,83.91,-0.230683506,1.147390218,1.194065243,-0.055543475,0.385281218
UFC 80: Rapid Fire ,Fabricio Werdum  vs. Gabriel Gonzaga ,W/L,Heavyweight Bout,KO/TKO ,2,4:34,3 Rnd (5-5-5),Dan Miragliotta,Punches to Head On Ground ,http://ufcstats.com/fight-details/f9b600343a31227b,fabricio werdum,gabriel gonzaga,fabricio werdum,1.263862669,1531.919737,1.289712895,-0.73713773,1485.545512,-0.664372329,1.608166495,104.78,1.140980473,1.060667333,109.77,0.959737514,0.760742743,0.278182885,0.476379556,-0.09116624
UFC 79: Nemesis ,Georges St-Pierre  vs. Matt Hughes ,W/L,UFC Interim Welterweight Title Bout,Submission ,2,4:54,5 Rnd (5-5-5-5-5),Steve Mazzagatti,Armbar From Side Control ,http://ufcstats.com/fight-details/71e3272f7ebcca26,georges st-pierre,matt hughes,georges st-pierre,1.477874469,1480.036098,0.897370167,-0.405190083,1496.785002,-0.298842617,0.195418783,83.91,0.90737254,-0.369039884,77.11,0.245484902,0.760742743,0.888771124,-1.57680436,-1.200503638
UFC 78: Validation ,Rashad Evans  vs. Michael Bisping ,W/L,Light Heavyweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Doug Crosby 28 - 29.Romulo Bittencourt 29 - 28.Eric Colon 28 - 29.,http://ufcstats.com/fight-details/0b217fc503bd0585,rashad evans,michael bisping,rashad evans,-0.631747828,1502.427342,-0.455216456,1.193539227,1503.941097,0.951943511,0.477968325,92.99,0.673764606,0.77472589,83.91,0.72165331,-0.39919968,-0.027111235,-0.574000099,-0.104834026
UFC 75: Champion vs Champion ,Michael Bisping  vs. Matt Hamill ,W/L,Light Heavyweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,Cecil Peoples 28 - 29.Jeff Mullen 28 - 29.Chris Watts 30 - 27.,http://ufcstats.com/fight-details/59d456f0da1159cf,michael bisping,matt hamill,michael bisping,1.000685834,1503.941097,0.792518968,-0.299875345,1524.88864,0.083358986,0.760517868,83.91,0.673764606,0.77472589,92.99,0.959737514,-0.012552206,-0.332405354,-0.055543475,-0.603708203
UFC 74: Respect ,Georges St-Pierre  vs. Josh Koscheck ,W/L,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),John McCarthy,Glenn Trowbridge 27 - 30.Adalaide Byrd 28 - 29.Jeff Collins 28 - 29.,http://ufcstats.com/fight-details/675cbe90f6d96feb,georges st-pierre,josh koscheck,georges st-pierre,1.477874469,1480.036098,0.897370167,-0.989920328,1496.622989,-0.729673894,0.195418783,83.91,0.90737254,-0.083098441,77.11,0.245484902,0.374095269,0.888771124,-1.57680436,-0.666898308
UFC 70: Nations Collide ,Andrei Arlovski  vs. Fabricio Werdum ,W/L,Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Herb Dean,Doug Crosby 27 - 30.Cecil Peoples 27 - 30.Jeff Mullen 27 - 30.,http://ufcstats.com/fight-details/57871671074ceb4c,andrei arlovski,fabricio werdum,,,,,1.468581589,1531.919737,1.457334554,1.325616953,108.86,1.140980473,1.63255022,104.78,1.197821718,-0.39919968,-0.027111235,-0.028610663,0.428032111
UFC 70: Nations Collide ,Michael Bisping  vs. Elvis Sinosic ,W/L,Light Heavyweight Bout,KO/TKO ,2,1:40,3 Rnd (5-5-5),Steve Mazzagatti,Punches to Head From Guard ,http://ufcstats.com/fight-details/05b7bfd4fe75af69,michael bisping,elvis sinosic,michael bisping,1.000685834,1503.941097,0.792518968,,,,0.760517868,83.91,0.673764606,1.346608776,92.99,1.197821718,-0.785847155,-0.637699474,-0.055543475,-0.077853462
UFC 69: Shootout ,Matt Serra  vs. Georges St-Pierre ,W/L,UFC Welterweight Title Bout,KO/TKO ,1,3:25,5 Rnd (5-5-5-5-5),John McCarthy,Punches to Head At Distance ,http://ufcstats.com/fight-details/9f60dd19c5705d45,matt serra,georges st-pierre,matt serra,-0.79647789,1509.696697,-0.501903243,1.692242273,1480.036098,1.058523367,-1.217328929,77.11,-0.961490931,0.202843003,83.91,0.959737514,-1.945789578,-2.469464191,-0.162284545,-1.628792127
UFC 66: Liddell vs Ortiz 2 ,Michael Bisping  vs. Eric Schafer ,W/L,Light Heavyweight Bout,KO/TKO ,1,4:24,3 Rnd (5-5-5),Mario Yamasaki,Punches to Head On Ground ,http://ufcstats.com/fight-details/da666b02372a465b,michael bisping,eric schafer,michael bisping,1.000685834,1503.941097,0.792518968,-1.40932585,1451.392469,-1.528179558,0.760517868,83.91,0.673764606,1.346608776,83.91,0.959737514,-0.785847155,-0.332405354,-0.055543475,0.421375722
